address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"12830 Silicon Dr,Ste 102,San Antonio, TX 78249",Pho Win,San Antonio,6/30/2015,Vietnamese/Chinese/Thai,10/29/2020,4,185,TX,12830 Silicon Dr,78249
"6934 W Military Dr,San Antonio, TX 78227",Baitong,San Antonio,2/26/2013,Thai,8/18/2020,4,73,TX,6934 W Military Dr,78227
"2177 NW Military Hwy,Castle Hills, TX 78213",Kickin' Wings,Castle Hills,,Chicken Wings,,,,TX,2177 NW Military Hwy,78213
"17700 San Pedro Ave,Ste 430,San Antonio, TX 78232",Sizzling Wok,San Antonio,4/2/2012,Chinese/Thai,10/18/2020,4,160,TX,17700 San Pedro Ave,78232
"4941-1 Walzem Rd,San Antonio, TX 78218",Thai Chalurn,San Antonio,11/10/2008,Thai,9/26/2020,4,87,TX,4941-1 Walzem Rd,78218
"2950 Thousand Oaks Dr,Ste 10,San Antonio, TX 78247",Thai Chili,San Antonio,5/22/2013,Thai,10/27/2020,4,249,TX,2950 Thousand Oaks Dr,78247
"11851 Bandera Rd,Ste 123,Helotes, TX 78023",Yum Thai,Helotes,1/7/2014,Thai,9/9/2020,3,131,TX,11851 Bandera Rd,78023
"2114 NW Military Hwy,Castle Hills, TX 78213",Viva Pho,Castle Hills,4/8/2013,Vietnamese,10/22/2020,3,284,TX,2114 NW Military Hwy,78213
"10730 Potranco Rd,Ste 117,San Antonio, TX 78251",Pho 4U,San Antonio,3/30/2018,Vietnamese/Thai,10/17/2020,4,62,TX,10730 Potranco Rd,78251
"11403 Oconnor Rd,Ste 101,San Antonio, TX 78233",Beijing House,San Antonio,7/1/2010,Chinese,10/29/2020,3,94,TX,11403 Oconnor Rd,78233
"3830 N Loop 1604 E,Ste 101,San Antonio, TX 78247",Spring Chinese Cuisine & Pho,San Antonio,7/29/2015,Asian Fusion/Chinese/Thai,9/23/2020,3,144,TX,3830 N Loop 1604 E,78247
"5305 McCullough Ave,Olmos Park, TX 78212",YaYa's Thai Restaurant,Olmos Park,4/14/2010,Thai,8/15/2020,4,202,TX,5305 McCullough Ave,78212
"5999 De Zavala Rd,San Antonio, TX 78249",Thai Bistro & Sushi,San Antonio,6/1/2010,Thai,10/20/2020,4,437,TX,5999 De Zavala Rd,78249
"8214 Pat Booker Rd,Live Oak, TX 78233",Bangkok Cuisine,Live Oak,1/5/2007,Thai,9/25/2020,3,190,TX,8214 Pat Booker Rd,78233
"5222 De Zavala Rd,Ste 328,San Antonio, TX 78249",The Crepe Addiction,San Antonio,10/19/2019,Bubble Tea/Creperies/Taiwanese,10/21/2020,5,71,TX,5222 De Zavala Rd,78249
"1256 FM78,Ste 114,Schertz, TX 78154",Thai Chef,Schertz,9/2/2016,Thai/Asian Fusion/Sushi Bars,10/14/2020,4,123,TX,1256 FM78,78154
"5231 Broadway,Ste 101,San Antonio, TX 78209",Kung Fu Tea,San Antonio,10/18/2018,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,8/7/2020,4,43,TX,5231 Broadway,78209
"6362 De Zavala Rd,Ste 108,San Antonio, TX 78249",Artea,San Antonio,9/28/2019,Bubble Tea/Pan Asian/Taiwanese,11/1/2020,4,161,TX,6362 De Zavala Rd,78249
"12730 W I-10,Ste 303,San Antonio, TX 78230",Hella Bubble,San Antonio,7/18/2020,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/5/2020,4,21,TX,12730 W I-10,78230
"9234 N. 1604 W,Ste 103,San Antonio, TX 78249",Tealicious Cafe,San Antonio,10/21/2013,Bubble Tea/Cafes,10/12/2020,4,257,TX,9234 N. 1604 W,78249
